nct_id,title,status,phase,study_type,conditions,lead_sponsor,start_date,completion_date,enrollment_count,sponsor_class,num_sites,fda_regulated_drug,minimum_age,maximum_age,accepts_healthy,sex,num_collaborators
NCT01750905,"A Phase I, Randomized, Double-blind, Placebo-controlled, Crossover Study Evaluating The Safety, Hemodynamic And Neurohumoral Effects of a Novel Chimeric Peptide, CD-NP, in Patients With Left Ventricular Assist",COMPLETED,PHASE1,INTERVENTIONAL,Left Ventricular Insufficiency,Mayo Clinic,2013-04,2016-08,14.0,OTHER,1,,18 Years,90 Years,False,ALL,0
NCT03027375,Evaluating the Safety and Efficacy of Qishen Granules Among Patients With Chronic Heart Failure: Study Protocol for a Randomized Controlled Trial,UNKNOWN,PHASE2,INTERVENTIONAL,"Heart Failure, Cardiovascular Diseases",Beijing University of Chinese Medicine,2017-03-31,2018-12,200.0,OTHER,1,False,18 Years,75 Years,False,ALL,3
NCT01789112,Acute Neurotrophic Effects of a Non Excitatory Cardial Stimulation by Optimizer III System in Patients With Heart Failure,COMPLETED,NA,INTERVENTIONAL,CCM Implantation,RWTH Aachen University,2012-07,2017-06-30,13.0,OTHER,1,,18 Years,90 Years,False,ALL,0
NCT02932969,"A Randomized, Double-Blind, Placebo-controlled, Single Continuous Intravenous Infusion Study of BMS-986231 to Assess Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics in Healthy Japanese and Non- Asian Participants",COMPLETED,PHASE1,INTERVENTIONAL,"Heart Decompensation, Acute",Bristol-Myers Squibb,2016-10-04,2017-05-26,56.0,INDUSTRY,1,,18 Years,40 Years,True,ALL,0
NCT06217302,Effectiveness and Safety of Sotagliflozin in Slowing Kidney Function Decline in Persons With Type 1 Diabetes and Moderate to Severe Diabetic Kidney Disease,RECRUITING,PHASE3,INTERVENTIONAL,"Diabetic Nephropathies, Kidney Failure, Chronic, Diabetes Mellitus Type 1, Heart Failure",Alessandro Doria,2024-10-31,2029-05,150.0,OTHER,19,True,18 Years,75 Years,False,ALL,24
NCT01149772,Cognitive Behavioral Therapy in Primary Care: Treating the Medically Ill,COMPLETED,NA,INTERVENTIONAL,"Chronic Obstructive Pulmonary Disease, Heart Failure, Anxiety, Depression",VA Office of Research and Development,2011-02,2014-10,302.0,FED,2,,18 Years,,False,ALL,0
NCT02805712,Pilot Study of a Focused Palliative Care Intervention for Recently Hospitalized High-Risk Patients With Heart Failure,COMPLETED,NA,INTERVENTIONAL,"Heart Failure, Quality of Life",Brigham and Women's Hospital,2014-09,2016-12-01,50.0,OTHER,1,,18 Years,,False,ALL,0
NCT02559128,The Role of Insulin Resistance in Patients With Heart Failure and Type 2 Diabetes,UNKNOWN,,OBSERVATIONAL,"Insulin Resistance, Chronic Heart Failure",Institute for Clinical and Experimental Medicine,2013-12,2019-12,100.0,OTHER_GOV,1,,40 Years,70 Years,True,ALL,0
NCT00514384,Prognostic Value of Serial Biomarker Measurements in Patients With ADHF,COMPLETED,,OBSERVATIONAL,Acute Heart Failure,"University Hospital, Basel, Switzerland",2007-02,2014-12,350.0,OTHER,4,,18 Years,,False,ALL,0
NCT00385749,Right Ventricular Defibrillation Lead Select Site Study,UNKNOWN,NA,INTERVENTIONAL,"Heart Failure, Congestive, Tachycardia, Ventricular","Associates in Cardiology, PA",2006-10,2008-12,98.0,OTHER,1,,21 Years,,False,ALL,1
NCT03030235,"Effects of Dapagliflozin on Biomarkers, Symptoms and Functional Status in Patients With PRESERVED Ejection Fraction Heart Failure",COMPLETED,PHASE4,INTERVENTIONAL,Chronic Heart Failure With Preserved Systolic Function,Saint Luke's Health System,2017-03-01,2021-08-13,324.0,OTHER,26,True,19 Years,119 Years,False,ALL,0
NCT02149940,Feasibility of Pharmaceutical Interventions in Elderly Heart Failure Patients: a Pilot Study.,COMPLETED,NA,INTERVENTIONAL,Heart Failure,Universitaire Ziekenhuizen KU Leuven,2013-04,2013-10,29.0,OTHER,1,,75 Years,,False,ALL,0
NCT04545268,Prehabilitation for Cardiac Surgery in Patients With Reduced Exercise Tolerance,UNKNOWN,NA,INTERVENTIONAL,"Sarcopenia, Exercise Intolerance, Heart Failure, Peripheral Artery Disease","Research Institute for Complex Problems of Cardiovascular Diseases, Russia",2020-09,2022-12,60.0,OTHER,1,False,18 Years,79 Years,False,ALL,0
NCT00094263,Long-Term Predictors of Morbidity in Older Age,COMPLETED,,OBSERVATIONAL,"Cardiovascular Diseases, Diabetes Mellitus, Heart Diseases, Heart Failure, Heart Failure, Congestive, Obesity","National Heart, Lung, and Blood Institute (NHLBI)",2004-09,2007-07,,NIH,0,,,100 Years,False,ALL,0
NCT04065893,Impact of Catheter Ablation of Ventricular Arrhythmias on Suboptimal Biventricular Pacing in Cardiac Resynchronization Therapy,COMPLETED,,OBSERVATIONAL,"Systolic Heart Failure, Ventricular Premature Complexes, Ventricular Tachycardia, Cardiac Resynchronization Therapy, Reduced Biventricular Pacing",Universitätsklinikum Köln,2020-09-01,2021-08-01,65.0,OTHER,1,False,18 Years,,,ALL,0
NCT00604006,SCREEN-HFI (SCReening Evaluation of the Evolution of New Heart Failure Intervention Study),COMPLETED,PHASE3,INTERVENTIONAL,Heart Failure,Monash University,2008-09,2015-01,20.0,OTHER,1,,60 Years,,True,ALL,1
NCT01838733,Cerebral Oximetry and Perioperative Outcome in Non-Cardiac Surgery,COMPLETED,,OBSERVATIONAL,"High Risk Non-cardiac Surgery, Death, Delirium, Kidney Injury, Myocardial Infarction, Respiratory Failure, Postoperative Infection",University of Manitoba,2014-04,2018-10,146.0,OTHER,1,,65 Years,85 Years,False,ALL,1
NCT02286908,Improved Prediction of Clinical Outcome With the Use of Global Strain and Mechanical Dispersion in Patients With Myocardial Infarction and Heart Failure,UNKNOWN,,OBSERVATIONAL,Left Ventricular Function Systolic Dysfunction,Oslo University Hospital,2014-06,2025-12,3100.0,OTHER,8,,18 Years,,False,ALL,1
NCT03323216,BIO-2-HEART Study (Identifying New BIOmarkers in Patients With Type 2 Diabetes Mellitus and HEArt Failure Receiving Cardiac Resynchronization Therapy Device Implantation),RECRUITING,,OBSERVATIONAL,"Heart Failure, Diabetes Mellitus, Type 2",RWTH Aachen University,2018-04-01,2026-12-31,400.0,OTHER,1,False,18 Years,,False,ALL,0
NCT00924833,"Comparison of the Cardiovascular, Metabolic and Respiratory Effects of Nebivolol and Carvedilol at High Altitude in Healthy Subjects.",COMPLETED,PHASE4,INTERVENTIONAL,"Hypoxia, Altitude, Heart Failure",Istituto Auxologico Italiano,2006-05,2006-11,27.0,OTHER,1,,18 Years,65 Years,True,ALL,1
NCT01337349,Effects of Pentoxiphylline on Left Ventricular Systolic Function Indices and Circulating Biomarkers in Patients With Chronic Congestive Heart Failure.,WITHDRAWN,NA,INTERVENTIONAL,Congestive Heart Failure,Henry Ford Health System,2010-07,2013-03,0.0,OTHER,1,,18 Years,,False,ALL,0
NCT00589758,Tissue Doppler Assessment of Right Ventricular Performance in Acute Heeart Failure,COMPLETED,,OBSERVATIONAL,Cardiovascular Diseases,The Cleveland Clinic,2006-07,2014-06,75.0,OTHER,1,False,18 Years,80 Years,False,ALL,0
NCT01765335,Heart Failure Re-admission Risk Estimation Using NICaS System With Comparison to Serum BNP Levels,COMPLETED,NA,INTERVENTIONAL,Heart Failure,Tel-Aviv Sourasky Medical Center,2013-01,2016-07,20.0,OTHER_GOV,1,,18 Years,85 Years,False,ALL,0
NCT00005489,"Salt Sensitivity, Cardiovascular and Metabolic Disease",COMPLETED,,OBSERVATIONAL,"Cardiovascular Diseases, Heart Diseases, Hypertension, Angina Pectoris, Cerebrovascular Accident, Myocardial Infarction, Diabetes Mellitus, Heart Failure, Congestive, Heart Failure",Indiana University,1998-01,2001-12,,OTHER,0,,,100 Years,False,MALE,1
NCT06729268,Possibility of Applying Fluid Responsiveness Tests in Critically Ill Patients During Admission to the Intensive Care Unit - a Prospective Observational Study.,COMPLETED,,OBSERVATIONAL,"Shock Circulatory, Heart Failure, Hypovolemia",Uniwersytecki Szpital Kliniczny w Opolu,2023-04-03,2024-05-27,389.0,OTHER,1,False,18 Years,,False,ALL,0
NCT01326650,Effect of Vitamin D on All-cause Mortality in Heart Failure Patients,COMPLETED,PHASE4,INTERVENTIONAL,Congestive Heart Failure,Heart and Diabetes Center North-Rhine Westfalia,2010-11,2016-07,400.0,OTHER,1,,18 Years,79 Years,False,ALL,0
NCT05726474,"Comparison of the Effect of Two Types of Physical Exercise on the Improvement of Exercise Capacity, Diastolic Function, Endothelial Function, and Arterial Stiffness in Patients With Heart Failure With Preserved Ejection Fraction (ExIC-FEp Study)",COMPLETED,NA,INTERVENTIONAL,"Heart Failure, Physical Exercise, Exercise Capacity, Diastolic Function, Endothelial Function, Arterial Stiffness",University of Castilla-La Mancha,2023-01-23,2025-05-15,72.0,OTHER,1,False,40 Years,,False,ALL,0
NCT06763549,COR-INSIGHT: Optimizing Cardiovascular and Cardiopulmonary Outcomes with AI-Driven Multiplexed Indications from the COR ECG Wearable,ENROLLING_BY_INVITATION,,OBSERVATIONAL,"Cardiopulmonary Failure, Myocardial Infarction (MI), Heart Decompensation, Heart Failure, HFrEF - Heart Failure with Reduced Ejection Fraction, HFpEF - Heart Failure with Preserved Ejection Fraction, Syncopation, Syncope, Ischemic Cardiovascular Disease, STEMI, STEMI (ST Elevation MI), Atrial Fibrillation (AF), Atrial Enlargement, LVF, Conduction Defect, Conduction Abnormalities, Heart Block, Valvular Diseases, Cardiac Output, Low, Stroke Volume, Stroke Volume Variation, Hyperkalemia, Hypercalcemia, Hypocalcemia, LV Dysfunction, QT Prolongation, Sudden Cardiac Death Due to Cardiac Arrhythmia, Ventricular Arrhythmia, Pacing, Pacing Induced Dyssynchrony, Silent Ischemia, Pericarditis, Sleep Related Breathing Disorder, RSA, Apnea, Obstructive, Cardiac Output Measurement, Respiratory Impedance, CRT And/or ICD, Infarction, Cardiomyopathies, Primary, Hypertrophy","Peerbridge Health, Inc",2024-11-16,2026-04-15,15000.0,INDUSTRY,1,False,18 Years,,True,ALL,0
NCT06833138,"Atrioventricular (AV) Node Ablation and Conduction System Pacing in Patients With Well Controlled Permanent Atrial Fibrillation (AF), Heart Failure and Preserved Ejection Fraction: Heart Rate Regularization vs. Medical Rate Control",RECRUITING,NA,INTERVENTIONAL,"Heart Failure With Preserved Ejection Fraction, Atrial Fibrillation, Persistent",French Cardiology Society,2025-09-10,2029-12-31,266.0,OTHER,15,False,18 Years,,False,ALL,2
NCT00005485,The Jackson Heart Study of Cardiovascular Disease Among African Americans,ACTIVE_NOT_RECRUITING,,OBSERVATIONAL,"Cardiovascular Diseases, Heart Diseases, Atherosclerosis, Coronary Disease, Hypertension, Cerebrovascular Disorders","National Heart, Lung, and Blood Institute (NHLBI)",2000-09-19,2025-08-12,5306.0,NIH,1,False,35 Years,84 Years,True,ALL,1
NCT03684876,Association Between Renal and Right Cardiac Functions After Urinary Sodium Depletion Following Cardiac Surgery: a Prospective Observational Study,TERMINATED,,OBSERVATIONAL,Cardiorenal Syndrome,"Centre Hospitalier Universitaire, Amiens",2018-06-01,2020-06-01,9.0,OTHER,1,False,18 Years,,False,ALL,0
NCT02542774,Sex Differences in the Risk of Cardiovascular Diseases Associated With Diabetes: an Examination of Variation in Health Service Delivery,UNKNOWN,,OBSERVATIONAL,Diabetes Mellitus,"University College, London",2015-08,2016-11,80000.0,OTHER,1,,18 Years,,True,ALL,0
NCT01748006,"The Correlation Between Filling Pressure, Cardiac Output and Plasma Copeptin in Patients With Systolic Heart Failure",UNKNOWN,,OBSERVATIONAL,Heart Failure,Finn Gustafsson,2012-06,2016-06,30.0,OTHER,1,,18 Years,80 Years,False,ALL,0
NCT05633758,"Metolazone As Early Add On Therapy For Acute Decompensated Heart Failure (MELT-HF): A Multicenter, Randomized Controlled Trial.",WITHDRAWN,PHASE2,INTERVENTIONAL,Acute Decompensated Heart Failure,Scripps Health,2014-03,2016-03,0.0,OTHER,1,,18 Years,,False,ALL,0
NCT05585125,A Preliminary Study for the Intervention of an N-of-1 Protocol For Medication Optimization,ENROLLING_BY_INVITATION,PHASE4,INTERVENTIONAL,"Heart Failure, Heart Failure, Diastolic, Heart Failure With Preserved Ejection Fraction, Cardiac Failure, Heart Diseases",Weill Medical College of Cornell University,2024-02-07,2026-07,20.0,OTHER,1,True,65 Years,,False,ALL,1
NCT02783716,Vascular Endothelial Function and Cardiac Resynchronization Response in Patients With Heart Failure,TERMINATED,NA,INTERVENTIONAL,Heart Failure,Mayo Clinic,2016-05,2021-07-20,45.0,OTHER,1,False,18 Years,,False,ALL,0
NCT02555904,Do VoIce Changes Predict Heart Failure,UNKNOWN,,OBSERVATIONAL,"Heart Failure, Voice, Congestion, Pitch",Massachusetts General Hospital,2015-10,2016-03,12.0,OTHER,0,,18 Years,,False,ALL,0
NCT01548508,Evaluation of Functionnal ElectromyoStimulation on Leg In Advanced Chronic Heart Failure After Hospitalisation for Acute Decompensation,COMPLETED,NA,INTERVENTIONAL,Chronic Heart Failure,"University Hospital, Toulouse",2008-07,2014-06,46.0,OTHER,1,,18 Years,85 Years,True,ALL,1
NCT00990665,Promote Q CRT-D and Quartet Left Ventricular Heart Lead Study,COMPLETED,NA,INTERVENTIONAL,Heart Failure,Abbott Medical Devices,2009-09,2012-07,178.0,INDUSTRY,24,,18 Years,,False,ALL,0
NCT03337763,A Multi-center Prospective Pilot Study to tEst LEft Ventricular Intra-cardiac Conduction Time as a Predictor of CRT Response,COMPLETED,,OBSERVATIONAL,Heart Failure,Biotronik SE & Co. KG,2017-11-07,2019-10-07,201.0,INDUSTRY,1,False,20 Years,,False,ALL,0
NCT04359238,activeDCM - Interventional Clinical Trial of Individualized Activity and Exercise Programs to Improve Outcome in Dilated Cardiomyopathy Guided by Longitudinal Biosensing With Apple Watch,COMPLETED,NA,INTERVENTIONAL,"Cardiomyopathy, Dilated, Heart Failure",University Hospital Heidelberg,2020-06-01,2025-07-04,300.0,OTHER,1,False,18 Years,65 Years,False,ALL,6
NCT04141891,Decision Making Among Older Adults: the AUTO Study,COMPLETED,NA,INTERVENTIONAL,"Diabetic Retinopathy, Macular Degeneration, Glaucoma, Retinitis Pigmentosa, Vision Disorders, Acute Coronary Syndrome, Implantable Defibrillator User, Congestive Heart Failure, Hypertrophic Obstructive Cardiomyopathy, Orthostatic Hypotension, Syncope, Presyncope, Narcolepsy, Dementia, Multiple Sclerosis, Parkinson Disease, Brain Injuries, Spinal Cord Injuries, Stroke, Vertigo, Dizziness, Seizures, Substance Use, Insulin Dependent Diabetes Mellitus, Arthritis, Foot--Abnormalities, Chronic Obstructive Pulmonary Disease, Obstructive Sleep Apnea, End Stage Renal Disease, Sleep Apnea, Insomnia, Restless Legs Syndrome","University of Colorado, Denver",2019-12-12,2023-12-21,529.0,OTHER,3,False,18 Years,,True,ALL,1
NCT04142658,"A Prospective, Randomized, Active (Warfarin) Controlled, Parallel-arm Clinical Trial to Determine if Participants With an On-X Aortic Valve Can be Maintained Safely and Effectively on Apixaban",TERMINATED,PHASE3,INTERVENTIONAL,"Aortic Valve Disease, Aortic Valve Stenosis, Aortic Valve Failure",Artivion Inc.,2020-05-01,2022-12-12,863.0,INDUSTRY,62,True,18 Years,,False,ALL,1
NCT02823626,High-dose Aldosterone Antagonist for Acute Decompensated Heart Failure,COMPLETED,,OBSERVATIONAL,Acute Decompensated Heart Failure,The University of Texas Health Science Center at San Antonio,2016-09,2018-04,48.0,OTHER,1,,18 Years,,False,ALL,1
NCT00877318,Cardiac Rehabilitation of Heart Failure Patients by Telemedicine: a Randomized Multicenter Study.,TERMINATED,PHASE4,INTERVENTIONAL,Heart Failure,"University Hospital, Caen",2009-03,2012-12,64.0,OTHER,2,,18 Years,80 Years,False,ALL,0
NCT02946853,Junctional AV Ablation in CRT-D Patients With Atrial Fibrillation (JAVA-CRT Trial),COMPLETED,NA,INTERVENTIONAL,"Systolic Heart Failure, Atrial Fibrillation (Permanent)",University of Rochester,2016-10-01,2020-08-31,26.0,OTHER,21,,21 Years,,False,ALL,0
NCT04504721,"Effects of Blue-enriched White Light Therapy on Sleep Quality, Depression, Psychomotor Vigilance, and Symptom Severity in Patients with Fibromyalgia",ENROLLING_BY_INVITATION,NA,INTERVENTIONAL,Fibromyalgia,Taipei Medical University,2020-05-22,2025-10-31,80.0,OTHER,1,False,20 Years,64 Years,True,ALL,1
NCT06118606,Interventional Multidisciplinary Rehabilitation and Special Support; a Pilot Study of a Case Manager-led Multidisciplinary Intervention in ICU Survivors At Risk for Psychological or Physical Morbidity -IMPRESS-ICU Pilot Study,RECRUITING,NA,INTERVENTIONAL,"Post-Intensive Care Syndrome, Depressive Symptoms, Anxiety, Physical Disability, Posttraumatic Stress Symptom, Critical Care, Intensive Care",Region Stockholm,2024-02-01,2025-04,60.0,OTHER_GOV,2,False,18 Years,,False,ALL,0
NCT04706806,Effect of Daily Vinegar Ingestion for Four Weeks on Mood State in Healthy College Students,COMPLETED,NA,INTERVENTIONAL,"Mood, Depression",Arizona State University,2020-09-29,2020-11-17,25.0,OTHER,1,False,18 Years,,True,ALL,0
NCT02300584,"Distance Savvy: Testing Tele-Savvy, a Distance Dementia Family Caregiver Education Program",COMPLETED,NA,INTERVENTIONAL,"Dementia, Alzheimer's Disease, Depression",Emory University,2014-11,2015-10,42.0,OTHER,1,,21 Years,,False,ALL,0
NCT03726138,The Association of Sleep and Psychological Symptoms With Prognosis and Onset of MSK Pain; a One-year Prospective Cohort Study in Danish General Practice,COMPLETED,,OBSERVATIONAL,"Musculoskeletal Pain, Insomnia, Anxiety, Depressive Symptoms",Aalborg University,2018-11-01,2019-02-01,299.0,OTHER,1,False,12 Years,,True,ALL,1
NCT03439748,Reward Sensitivity as a Mechanism of Positive Affect Treatment,COMPLETED,NA,INTERVENTIONAL,"Depression, Anxiety","University of California, Los Angeles",2019-02-01,2021-06-30,85.0,OTHER,2,False,18 Years,65 Years,False,ALL,1
NCT00671515,Pioglitazone for the Treatment of Major Depressive Disorder Comorbid With Metabolic Syndrome,COMPLETED,PHASE2,INTERVENTIONAL,"Depressive Disorder, Major, Metabolic Syndrome X","Joseph Calabrese, MD",2008-04,2011-11,23.0,OTHER,1,,18 Years,70 Years,False,ALL,1
NCT05612815,Predicting Cognitive Development in Younger Stroke Patients Using the Oxford Cognitive Screen (STROKY),UNKNOWN,,OBSERVATIONAL,Stroke,Bispebjerg Hospital,2022-11-22,2024-10-01,90.0,OTHER,1,False,18 Years,64 Years,False,ALL,1
NCT06778785,Game-Based Digital Intervention for Depression in Adolescents,ACTIVE_NOT_RECRUITING,NA,INTERVENTIONAL,"Depression, Anxiety","Adai Technology (Beijing) Co., Ltd.",2024-04-17,2025-07-01,450.0,OTHER,1,False,10 Years,18 Years,False,ALL,0
NCT04953208,The DiSCoVeR Project: Examining the Synergistic Effects of a Cognitive Control Videogame and a Self-administered Non-invasive Brain Stimulation on Alleviating Depression,UNKNOWN,NA,INTERVENTIONAL,Major Depressive Disorder,Mor Nahum,2021-06-22,2024-12-31,114.0,OTHER,3,False,18 Years,65 Years,True,ALL,3
NCT00472576,An Investigation of the Antidepressant Effects of the Selective NR2B Antagonist MK-0657 in Major Depression,COMPLETED,PHASE1,INTERVENTIONAL,Major Depression,National Institute of Mental Health (NIMH),2007-05,2009-08,5.0,NIH,1,,18 Years,55 Years,False,ALL,0
NCT05555940,Study on the Effect and Brain Influence Mechanism of Individualized Precise Transcranial Magnetic Stimulation Based on Image Analysis on Emotional Blunting in Depression,COMPLETED,NA,INTERVENTIONAL,Depression,Xijing Hospital,2022-10-01,2024-11-30,80.0,OTHER,1,False,18 Years,65 Years,False,ALL,0
